oper_id,oper_occur_time,device_name,imei,model,interfac,firmware,isssd,disksize,maxtransfermode,currenttransfermode,smart1,smart2,smart3,smart4,smart5,smart6,smart7,smart8,smart9,smart10,smart11,smart12,smart13,smart14,smart15,smart16,smart17,smart18,smart19,smart20,smart21,smart22,smart23,smart24,smart25,smart26,smart27,smart28,smart29,smart30,smart31,smart32,smart33,smart34,smart35,smart36,smart37,smart38,smart39,smart40,smart41,smart42,smart43,smart44,smart45,smart46,smart47,smart48,event7,event7_total,event11,event11_total,event15,event15_total,event49,event49_total,event51,event51_total,event52,event52_total,event153,event153_total,event154,event154_total,event157,event157_total,event161,event161_total,event504,event504_total,event505,event505_total,event506,event506_total,event507,event507_total,bsod1,bsod1_total,bsod2,bsod2_total,bsod3,bsod3_total,bsod4,bsod4_total,bsod5,bsod5_total,bsod6,bsod6_total,bsod7,bsod7_total,bsod8,bsod8_total,bsod9,bsod9_total,bsod10,bsod10_total,bsod11,bsod11_total,bsod12,bsod12_total,bsod13,bsod13_total,bsod14,bsod14_total,bsod15,bsod15_total,bsod16,bsod16_total,bsod17,bsod17_total,bsod18,bsod18_total,bsod19,bsod19_total,bsod20,bsod20_total,bsod21,bsod21_total,bsod22,bsod22_total,bsod23,bsod23_total,pt_d
615001001,2020/10/5 10:52,KELVINC,$+x9qFrLl5vnWl3EOLYs4zt3qJcQPB+xmDzNpYuiWLA=,SAMSUNG MZVLB512HAJQ-00000,NVM Express,EXA7301Q,1,512056,PCIe 3.0 x4,PCIe 3.0 x4,0,313,100,10,0,"717,707","569,250","10,630,980","10,539,496",18,55,9,9,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 18:21,KELVINC,$+xwR$b4z1FqQOHXJVy86IbUsIgIKMK4FOwfM3WNd48=,SAMSUNG MZVLB512HAJQ-00000,NVM Express,EXA7301Q,1,512056,PCIe 3.0 x4,PCIe 3.0 x4,0,296,100,10,0,"5,693,398","5,980,517","109,498,240","101,114,924",329,776,350,16,0,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 8:31,KELVINC,$+xwXtAx886rsL88l$4UgSc7$+bTMALcsO+Xv3IAubQ=,SAMSUNG MZVLB512HAJQ-00000,NVM Express,EXA7301Q,1,512056,PCIe 3.0 x4,PCIe 3.0 x4,0,295,100,10,0,"494,230","348,599","8,008,753","8,460,208",11,47,4,11,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 17:16,KELVINL,$+y0XHHdtwvspYGxanE1S8D2$l4sXYqcfLgTAVwIpc4=,WDC PC SN730 SDBPNTY-512G-1027,NVM Express,11120000,1,512056,PCIe 3.0 x4,PCIe 3.0 x4,0,303,100,10,0,"641,195","799,352","10,256,424","15,203,043",18,189,42,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 22:41,MACHR,$+yUOb8iuHC7tp1FWb8USXYJ1xYJUFjLmn9NjovWpVY=,SAMSUNG MZVLB512HAJQ-00000,NVM Express,EXA7301Q,1,512056,,,0,308,100,10,0,"4,513,018","3,718,489","57,975,750","49,331,830",181,615,288,15,0,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 11:10,HALLEY,$+zWIsP1Hp32HBqiH25HWHaJTP0t6JG4SA234NluF2M=,SAMSUNG MZVLB512HAJQ-00000,NVM Express,EXA7301Q,1,512056,,,0,327,100,10,0,"9,204,761","4,305,661","109,973,451","80,918,124",377,"1,008",672,12,0,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 11:42,NOBELK,$0$6NwJD$S1oMRLNsDnSVIrPDuMvy3ufwRGm4HVl3F4=,WDC PC SN730 SDBPNTY-512G-1027,NVM Express,11110000,1,512056,,,0,312,100,10,0,"1,227,986","1,173,860","16,541,399","20,253,522",31,241,43,58,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 11:44,BOHRB,$0$K1Bu2ylNkdTtg+sY0x$0$qYD3XAGmjC5cbJ+xG6A=,WDC PC SN730 SDBPNTY-512G-1027,NVM Express,11110000,1,512056,,,0,304,100,10,0,"619,638","685,136","9,037,721","12,100,239",14,49,9,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 22:20,KELVINL,$0$b5pk$EiWwgeOnxdhErKsbMW4XWmn2M0lzbqh3kDk=,WDC PC SN730 SDBPNTY-512G-1027,NVM Express,11120000,1,512056,PCIe 3.0 x4,PCIe 3.0 x4,0,302,100,10,0,"783,663","810,893","13,970,930","17,973,549",23,173,34,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 15:48,BOHRB,$0$c0gS5VGkvf7+GrZhN4yyv+Pp6dyTyWOXYC$HHoms=,WDC PC SN730 SDBPNTY-512G-1027,NVM Express,11110000,1,512056,PCIe 3.0 x4,PCIe 3.0 x4,0,309,100,10,0,"2,881,811","2,796,956","39,195,351","55,511,177",94,436,171,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 14:06,KEPLERR,$0$j4Bm37iDxxCQ3TA6n8fxws1E9yL8UeDXaua8HlT4=,SAMSUNG MZVLB512HAJQ-00000,NVM Express,EXA7301Q,1,512056,,,0,322,100,10,0,"22,038,773","9,873,357","813,119,405","118,643,316","1,264","1,010",891,9,0,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 14:23,WRIGHT,$0+AgmALKvIpyR3EN7x5iCJkycx2ubSFLeldOyF954c=,SAMSUNG MZVLB512HAJQ-00000,NVM Express,EXA7301Q,1,512056,PCIe 3.0 x4,PCIe 3.0 x4,0,300,100,10,0,"7,696,636","5,160,742","73,084,514","62,030,620",257,542,213,44,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 13:25,HUBBLE,$0+OmDxHF77mWvSqXjj7OA9D2bu1ZVcJZaZ0ijWTB88=,SAMSUNG MZVLB512HAJQ-00000,NVM Express,EXA7301Q,1,512056,,,0,308,100,10,0,"1,051,839","751,310","13,906,074","14,320,876",29,98,68,16,0,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 14:41,KELVINC,$015y52y6ovhzmrez52JYpE36cQlryTUrNuadChSb$Y=,SAMSUNG MZVLB512HAJQ-00000,NVM Express,EXA7301Q,1,512056,PCIe 3.0 x4,PCIe 3.0 x4,0,309,100,10,0,"696,024","556,079","9,581,757","9,863,314",17,51,7,9,0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 12:23,BOHRB,$01hwu+L55Sk8AgBCm4F6ptEt6nfJBBEE441yTUzZfw=,WDC PC SN730 SDBPNTY-512G-1027,NVM Express,11110000,1,512056,,,0,323,100,10,0,"439,494","441,305","7,582,716","10,625,319",10,35,7,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/4 13:27,NOBELB,$01u38cVKrgEOWfgvaiyjhu$w4cmj4dsgWjzvXTH5Z0=,WDC PC SN730 SDBPNTY-512G-1027,NVM Express,11110000,1,512056,PCIe 3.0 x4,PCIe 3.0 x4,0,303,100,10,0,"6,835,069","3,532,645","392,311,265","48,619,903",281,758,202,15,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 20:30,KELVINC,$025E0gK9tBqvXhXs4wrvBQ12v+iFpywmJRbOvjRmSY=,SAMSUNG MZVLB512HBJQ-00000,NVM Express,EXF7201Q,1,512056,PCIe 3.0 x4,PCIe 3.0 x4,0,305,100,10,0,"2,198,844","1,388,358","28,511,193","30,513,260",60,286,47,18,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 20:40,MACHR,$02PXyerxuOIjybTytZ83pLCpo1yT9LJH9Wngrmwvxg=,SAMSUNG MZVLB1T0HBLR-00000,NVM Express,EXF7101Q,1,1024154,,,0,326,100,10,0,"14,179,857","6,496,936","97,948,425","63,827,929",226,954,391,32,0,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 11:07,MACHC,$02cwve9SiWfMIPEXfRjBCIJKQXnHTn5O0sNHwHy3JQ=,KXG60ZNV512G TOSHIBA,NVM Express,AGXA4103,1,512056,,,0,318,100,10,0,"852,504","670,901","13,516,685","12,021,328",17,66,28,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 14:04,MACHC,$02hAIDoOoszU+iufUnd9A+jjjJUPlAlVgSeTOi1$4g=,WDC PC SN730 SDBPNTY-512G-1027,NVM Express,11110000,1,512056,PCIe 3.0 x4,PCIe 3.0 x4,0,309,100,10,0,"1,558,554","699,392","11,613,071","17,035,034",26,71,78,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 11:39,WRIGHTB,$02mSX57VPPYD53Od1XEl5jPdYgy0lzoZ3uxDj+mZUM=,SAMSUNG MZVLB512HAJQ-00000,NVM Express,EXA7301Q,1,512056,PCIe 3.0 x4,PCIe 3.0 x4,0,302,100,10,0,"19,236,981","2,205,304","58,769,826","44,401,476",175,422,233,24,0,118,0,0,302,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 19:42,WRIGHT,$02zfOERviSJp3Oz4SB0hsUyEmOZsPQ8Zhd$Q8qynNU=,SAMSUNG MZVLB256HAHQ-00000,NVM Express,EXD7201Q,1,256003,,,0,309,100,10,0,"5,564,436","5,779,127","77,335,336","137,463,085",340,739,"1,127",19,0,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 12:20,KEPLERR,$03UPjt13qKic1Te5Sm1fn5fnA6s9QR8XvFekvEIGjk=,SAMSUNG MZVLB512HAJQ-00000,NVM Express,EXA7301Q,1,512056,,,0,326,100,10,0,"8,862,862","9,449,367","115,057,249","95,420,882",477,"1,369",721,9,0,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 18:38,KELVINC,$03hy0I97fHO82yglr+T904MoT0wCFh1JPihZYhRaVc=,KXG60ZNV512G TOSHIBA,NVM Express,AGXA4103,1,512056,PCIe 3.0 x4,PCIe 3.0 x4,0,310,100,10,0,"1,198,124","897,254","17,141,716","18,176,115",34,220,201,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 20:18,BOHRB,$03lT70IY8zm37PIywEQ3x+Ch6sevZ8Lh+$unnE$0W0=,WDC PC SN730 SDBPNTY-512G-1027,NVM Express,11110000,1,512056,PCIe 3.0 x4,PCIe 3.0 x4,0,320,100,10,0,"3,390,559","3,084,003","41,250,937","57,852,593",103,715,318,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 16:29,KELVINC,$04MzuluwEa7cImiG6KAv1EwUUxRBW9ygTwA3G9BPBk=,KXG60ZNV512G TOSHIBA,NVM Express,AGXA4103,1,512056,PCIe 3.0 x4,PCIe 3.0 x4,0,316,100,10,0,"1,031,579","1,139,608","14,595,588","35,439,050",30,410,70,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 21:33,VOLTAR,$05gEEcv3DgdhSbZuFPKXbH3VmDgXTFs77$fXtY9kqw=,SAMSUNG MZVLB256HAHQ-00000,NVM Express,EXD7201Q,1,256003,,,0,307,100,10,0,"6,549,438","5,549,665","102,478,774","87,849,274",361,990,450,21,0,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 17:42,HUBBLE,$06f$+fTLe2yboDB6wOm89TqEPQKAZmgAoS008em9QI=,SAMSUNG MZVLB512HAJQ-00000,NVM Express,EXA7301Q,1,512056,,,0,318,100,10,0,"6,248,178","3,198,399","88,343,812","60,730,276",299,903,851,34,0,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 21:07,WRIGHTB,$08SM1WzqQRwOYSSADdIkdr1QsN34Zk18CJVvEIM4ZU=,SAMSUNG MZVLB512HAJQ-00000,NVM Express,EXA7301Q,1,512056,PCIe 3.0 x4,PCIe 3.0 x4,0,300,100,10,0,"5,767,476","5,878,582","71,163,571","131,004,792",518,580,773,42,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 10:58,WATT,$08k7yJPjouaGansBiE$0W+qhQkKZbNl1SQymIPbHaA=,LITEON CB2-SD256,NVM Express,C986401,1,256003,,,0,301,100,50,0,"2,646,850","1,419,792","38,350,159","18,712,378",120,555,65,45,0,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 10:13,NOBELK,$09UPaP+bGNUn0ANXIzGoqvgf8eGSY$nO59La0jw3To=,SAMSUNG MZVLB256HBHQ-00000,NVM Express,EXH7201Q,1,256003,,,0,309,100,10,0,"741,228","735,017","14,139,295","19,346,050",22,86,25,1,0,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 13:08,KELVIN,$0AJqPPGzka+TAT83qMNR924KpNd4jnnKUDuxok8CHI=,SAMSUNG MZVLB512HAJQ-00000,NVM Express,EXA7301Q,1,512056,PCIe 3.0 x4,PCIe 3.0 x4,0,309,100,10,0,"11,912,577","9,418,240","191,029,264","175,018,613",591,661,755,18,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 16:06,BOHRK,$0AzaB9cNNlm5eq2nRWUx8WH1mG6VGZSf3cPVGZ0KS0=,SAMSUNG MZVLB256HAHQ-00000,NVM Express,EXD7201Q,1,256003,,,0,318,100,10,0,"1,248,005","1,279,275","21,560,140","27,983,727",71,172,108,32,0,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 22:18,MACHC,$0B69dMegVxR4tbjLHMjY+jFr18XxaiANzEXZGdce3s=,SAMSUNG MZVLB1T0HBLR-00000,NVM Express,EXF7201Q,1,1024154,,,0,324,100,10,0,"834,074","728,779","12,836,846","14,414,190",28,300,81,9,0,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 11:46,BOHRB,$0BlQB6Ny08IFZXobHUQ$AcAn36TX3eHfqvaJU7YrYQ=,KXG60ZNV512G TOSHIBA,NVM Express,AGXA4103,1,512056,PCIe 3.0 x4,PCIe 3.0 x4,0,328,100,10,0,"1,418,376","1,143,805","21,441,877","19,552,391",40,261,146,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/5 15:14,KELVINC,$0CGpa+IKd0ZV4iOLxTD2CzMvMSxicwOpzuqNfrTrc0=,SAMSUNG MZVLB512HAJQ-00000,NVM Express,EXA7301Q,1,512056,PCIe 3.0 x4,PCIe 3.0 x4,0,312,100,10,0,"4,896,670","4,787,456","62,087,576","55,290,895",234,715,982,20,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
615001001,2020/10/3 23:21,KELVINC,$0ChgXy3LA3L9cIGfnxyLpc+DOXG7+ItOoFyD23t0VQ=,SAMSUNG MZVLB512HAJQ-00000,NVM Express,EXA7301Q,1,512056,PCIe 3.0 x4,PCIe 3.0 x4,0,312,100,10,0,"1,179,950","927,670","16,342,025","15,799,156",39,188,35,7,0,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20201005
